benchmark,method,role,arm_key,teacher_job,probe_job,ckpt_step,valid_rows,probe,target,action_dim,dim_name,r2,n_train,n_test,source_dir,note
mimicgen,ours_multi,canonical,mg_dual2f_armB_43820899,43820899,43820924,50000,3119561,mlp,future_action_mean,3,droll,0.253677,2180590,623933,probe_analysis/gate_2f_multi_ckpt050000,"arm B: 2-frame dual-view teacher, seed 1003, trained 50k (ckpt050000); Table I row `2v {0,5}`. Same 2-frame recipe as arm A and the baselines."
mimicgen,ours_multi,canonical,mg_dual2f_armB_43820899,43820899,43820924,50000,3119561,mlp,future_action_mean,4,dpitch,0.331436,2180590,623933,probe_analysis/gate_2f_multi_ckpt050000,"arm B: 2-frame dual-view teacher, seed 1003, trained 50k (ckpt050000); Table I row `2v {0,5}`. Same 2-frame recipe as arm A and the baselines."
mimicgen,ours_multi,canonical,mg_dual2f_armB_43820899,43820899,43820924,50000,3119561,mlp,future_action_mean,5,dyaw,0.333670,2180590,623933,probe_analysis/gate_2f_multi_ckpt050000,"arm B: 2-frame dual-view teacher, seed 1003, trained 50k (ckpt050000); Table I row `2v {0,5}`. Same 2-frame recipe as arm A and the baselines."
mimicgen,ours_multi,canonical,mg_dual2f_armB_43820899,43820899,43820924,50000,3119561,mlp,future_action_mean,6,gripper,0.543380,2180590,623933,probe_analysis/gate_2f_multi_ckpt050000,"arm B: 2-frame dual-view teacher, seed 1003, trained 50k (ckpt050000); Table I row `2v {0,5}`. Same 2-frame recipe as arm A and the baselines."
mimicgen,ours_multi,canonical,mg_dual2f_armB_43820899,43820899,43820924,50000,3119561,ridge,current_action,-1,mean,0.390770,2180590,623933,probe_analysis/gate_2f_multi_ckpt050000,"arm B: 2-frame dual-view teacher, seed 1003, trained 50k (ckpt050000); Table I row `2v {0,5}`. Same 2-frame recipe as arm A and the baselines."
mimicgen,ours_multi,canonical,mg_dual2f_armB_43820899,43820899,43820924,50000,3119561,ridge,current_action,0,dx,0.601983,2180590,623933,probe_analysis/gate_2f_multi_ckpt050000,"arm B: 2-frame dual-view teacher, seed 1003, trained 50k (ckpt050000); Table I row `2v {0,5}`. Same 2-frame recipe as arm A and the baselines."
mimicgen,ours_multi,canonical,mg_dual2f_armB_43820899,43820899,43820924,50000,3119561,ridge,current_action,1,dy,0.820780,2180590,623933,probe_analysis/gate_2f_multi_ckpt050000,"arm B: 2-frame dual-view teacher, seed 1003, trained 50k (ckpt050000); Table I row `2v {0,5}`. Same 2-frame recipe as arm A and the baselines."
mimicgen,ours_multi,canonical,mg_dual2f_armB_43820899,43820899,43820924,50000,3119561,ridge,current_action,2,dz,0.762177,2180590,623933,probe_analysis/gate_2f_multi_ckpt050000,"arm B: 2-frame dual-view teacher, seed 1003, trained 50k (ckpt050000); Table I row `2v {0,5}`. Same 2-frame recipe as arm A and the baselines."
mimicgen,ours_multi,canonical,mg_dual2f_armB_43820899,43820899,43820924,50000,3119561,ridge,current_action,3,droll,0.115600,2180590,623933,probe_analysis/gate_2f_multi_ckpt050000,"arm B: 2-frame dual-view teacher, seed 1003, trained 50k (ckpt050000); Table I row `2v {0,5}`. Same 2-frame recipe as arm A and the baselines."
mimicgen,ours_multi,canonical,mg_dual2f_armB_43820899,43820899,43820924,50000,3119561,ridge,current_action,4,dpitch,0.239125,2180590,623933,probe_analysis/gate_2f_multi_ckpt050000,"arm B: 2-frame dual-view teacher, seed 1003, trained 50k (ckpt050000); Table I row `2v {0,5}`. Same 2-frame recipe as arm A and the baselines."
mimicgen,ours_multi,canonical,mg_dual2f_armB_43820899,43820899,43820924,50000,3119561,ridge,current_action,5,dyaw,0.107655,2180590,623933,probe_analysis/gate_2f_multi_ckpt050000,"arm B: 2-frame dual-view teacher, seed 1003, trained 50k (ckpt050000); Table I row `2v {0,5}`. Same 2-frame recipe as arm A and the baselines."
mimicgen,ours_multi,canonical,mg_dual2f_armB_43820899,43820899,43820924,50000,3119561,ridge,current_action,6,gripper,0.088071,2180590,623933,probe_analysis/gate_2f_multi_ckpt050000,"arm B: 2-frame dual-view teacher, seed 1003, trained 50k (ckpt050000); Table I row `2v {0,5}`. Same 2-frame recipe as arm A and the baselines."
mimicgen,ours_multi,canonical,mg_dual2f_armB_43820899,43820899,43820924,50000,3119561,ridge,future_action_mean,-1,mean,0.349462,2180590,623933,probe_analysis/gate_2f_multi_ckpt050000,"arm B: 2-frame dual-view teacher, seed 1003, trained 50k (ckpt050000); Table I row `2v {0,5}`. Same 2-frame recipe as arm A and the baselines."
mimicgen,ours_multi,canonical,mg_dual2f_armB_43820899,43820899,43820924,50000,3119561,ridge,future_action_mean,0,dx,0.492844,2180590,623933,probe_analysis/gate_2f_multi_ckpt050000,"arm B: 2-frame dual-view teacher, seed 1003, trained 50k (ckpt050000); Table I row `2v {0,5}`. Same 2-frame recipe as arm A and the baselines."
mimicgen,ours_multi,canonical,mg_dual2f_armB_43820899,43820899,43820924,50000,3119561,ridge,future_action_mean,1,dy,0.714103,2180590,623933,probe_analysis/gate_2f_multi_ckpt050000,"arm B: 2-frame dual-view teacher, seed 1003, trained 50k (ckpt050000); Table I row `2v {0,5}`. Same 2-frame recipe as arm A and the baselines."
mimicgen,ours_multi,canonical,mg_dual2f_armB_43820899,43820899,43820924,50000,3119561,ridge,future_action_mean,2,dz,0.750954,2180590,623933,probe_analysis/gate_2f_multi_ckpt050000,"arm B: 2-frame dual-view teacher, seed 1003, trained 50k (ckpt050000); Table I row `2v {0,5}`. Same 2-frame recipe as arm A and the baselines."
mimicgen,ours_multi,canonical,mg_dual2f_armB_43820899,43820899,43820924,50000,3119561,ridge,future_action_mean,3,droll,0.117792,2180590,623933,probe_analysis/gate_2f_multi_ckpt050000,"arm B: 2-frame dual-view teacher, seed 1003, trained 50k (ckpt050000); Table I row `2v {0,5}`. Same 2-frame recipe as arm A and the baselines."
mimicgen,ours_multi,canonical,mg_dual2f_armB_43820899,43820899,43820924,50000,3119561,ridge,future_action_mean,4,dpitch,0.175510,2180590,623933,probe_analysis/gate_2f_multi_ckpt050000,"arm B: 2-frame dual-view teacher, seed 1003, trained 50k (ckpt050000); Table I row `2v {0,5}`. Same 2-frame recipe as arm A and the baselines."
mimicgen,ours_multi,canonical,mg_dual2f_armB_43820899,43820899,43820924,50000,3119561,ridge,future_action_mean,5,dyaw,0.103452,2180590,623933,probe_analysis/gate_2f_multi_ckpt050000,"arm B: 2-frame dual-view teacher, seed 1003, trained 50k (ckpt050000); Table I row `2v {0,5}`. Same 2-frame recipe as arm A and the baselines."
mimicgen,ours_multi,canonical,mg_dual2f_armB_43820899,43820899,43820924,50000,3119561,ridge,future_action_mean,6,gripper,0.091583,2180590,623933,probe_analysis/gate_2f_multi_ckpt050000,"arm B: 2-frame dual-view teacher, seed 1003, trained 50k (ckpt050000); Table I row `2v {0,5}`. Same 2-frame recipe as arm A and the baselines."
mimicgen,ours_multi,alternate,mg_dual4f_42742099,42742099,42813602,70000,,mlp,current_action,-1,mean,0.560581,2150630,615373,probe_analysis/gate_seed1003_multi_ckpt070000,"4-frame dual-view teacher, seed 1003, ckpt070000; Table I `ours` row (policy 43344870)."
mimicgen,ours_multi,alternate,mg_dual4f_42742099,42742099,42813602,70000,,mlp,current_action,0,dx,0.779483,2150630,615373,probe_analysis/gate_seed1003_multi_ckpt070000,"4-frame dual-view teacher, seed 1003, ckpt070000; Table I `ours` row (policy 43344870)."
mimicgen,ours_multi,alternate,mg_dual4f_42742099,42742099,42813602,70000,,mlp,current_action,1,dy,0.880365,2150630,615373,probe_analysis/gate_seed1003_multi_ckpt070000,"4-frame dual-view teacher, seed 1003, ckpt070000; Table I `ours` row (policy 43344870)."
mimicgen,ours_multi,alternate,mg_dual4f_42742099,42742099,42813602,70000,,mlp,current_action,2,dz,0.824604,2150630,615373,probe_analysis/gate_seed1003_multi_ckpt070000,"4-frame dual-view teacher, seed 1003, ckpt070000; Table I `ours` row (policy 43344870)."
mimicgen,ours_multi,alternate,mg_dual4f_42742099,42742099,42813602,70000,,mlp,current_action,3,droll,0.220841,2150630,615373,probe_analysis/gate_seed1003_multi_ckpt070000,"4-frame dual-view teacher, seed 1003, ckpt070000; Table I `ours` row (policy 43344870)."
mimicgen,ours_multi,alternate,mg_dual4f_42742099,42742099,42813602,70000,,mlp,current_action,4,dpitch,0.322091,2150630,615373,probe_analysis/gate_seed1003_multi_ckpt070000,"4-frame dual-view teacher, seed 1003, ckpt070000; Table I `ours` row (policy 43344870)."
mimicgen,ours_multi,alternate,mg_dual4f_42742099,42742099,42813602,70000,,mlp,current_action,5,dyaw,0.376045,2150630,615373,probe_analysis/gate_seed1003_multi_ckpt070000,"4-frame dual-view teacher, seed 1003, ckpt070000; Table I `ours` row (policy 43344870)."
mimicgen,ours_multi,alternate,mg_dual4f_42742099,42742099,42813602,70000,,mlp,current_action,6,gripper,0.520637,2150630,615373,probe_analysis/gate_seed1003_multi_ckpt070000,"4-frame dual-view teacher, seed 1003, ckpt070000; Table I `ours` row (policy 43344870)."
mimicgen,ours_multi,alternate,mg_dual4f_42742099,42742099,42813602,70000,,mlp,future_action_mean,-1,mean,0.553888,2150630,615373,probe_analysis/gate_seed1003_multi_ckpt070000,"4-frame dual-view teacher, seed 1003, ckpt070000; Table I `ours` row (policy 43344870)."
mimicgen,ours_multi,alternate,mg_dual4f_42742099,42742099,42813602,70000,,mlp,future_action_mean,0,dx,0.716418,2150630,615373,probe_analysis/gate_seed1003_multi_ckpt070000,"4-frame dual-view teacher, seed 1003, ckpt070000; Table I `ours` row (policy 43344870)."
mimicgen,ours_multi,alternate,mg_dual4f_42742099,42742099,42813602,70000,,mlp,future_action_mean,1,dy,0.823283,2150630,615373,probe_analysis/gate_seed1003_multi_ckpt070000,"4-frame dual-view teacher, seed 1003, ckpt070000; Table I `ours` row (policy 43344870)."
mimicgen,ours_multi,alternate,mg_dual4f_42742099,42742099,42813602,70000,,mlp,future_action_mean,2,dz,0.829995,2150630,615373,probe_analysis/gate_seed1003_multi_ckpt070000,"4-frame dual-view teacher, seed 1003, ckpt070000; Table I `ours` row (policy 43344870)."
mimicgen,ours_multi,alternate,mg_dual4f_42742099,42742099,42813602,70000,,mlp,future_action_mean,3,droll,0.259323,2150630,615373,probe_analysis/gate_seed1003_multi_ckpt070000,"4-frame dual-view teacher, seed 1003, ckpt070000; Table I `ours` row (policy 43344870)."
mimicgen,ours_multi,alternate,mg_dual4f_42742099,42742099,42813602,70000,,mlp,future_action_mean,4,dpitch,0.320399,2150630,615373,probe_analysis/gate_seed1003_multi_ckpt070000,"4-frame dual-view teacher, seed 1003, ckpt070000; Table I `ours` row (policy 43344870)."
mimicgen,ours_multi,alternate,mg_dual4f_42742099,42742099,42813602,70000,,mlp,future_action_mean,5,dyaw,0.388108,2150630,615373,probe_analysis/gate_seed1003_multi_ckpt070000,"4-frame dual-view teacher, seed 1003, ckpt070000; Table I `ours` row (policy 43344870)."
mimicgen,ours_multi,alternate,mg_dual4f_42742099,42742099,42813602,70000,,mlp,future_action_mean,6,gripper,0.539691,2150630,615373,probe_analysis/gate_seed1003_multi_ckpt070000,"4-frame dual-view teacher, seed 1003, ckpt070000; Table I `ours` row (policy 43344870)."
mimicgen,ours_multi,alternate,mg_dual4f_42742099,42742099,42813602,70000,,ridge,current_action,-1,mean,0.383083,2150630,615373,probe_analysis/gate_seed1003_multi_ckpt070000,"4-frame dual-view teacher, seed 1003, ckpt070000; Table I `ours` row (policy 43344870)."
mimicgen,ours_multi,alternate,mg_dual4f_42742099,42742099,42813602,70000,,ridge,current_action,0,dx,0.612600,2150630,615373,probe_analysis/gate_seed1003_multi_ckpt070000,"4-frame dual-view teacher, seed 1003, ckpt070000; Table I `ours` row (policy 43344870)."
mimicgen,ours_multi,alternate,mg_dual4f_42742099,42742099,42813602,70000,,ridge,current_action,1,dy,0.831985,2150630,615373,probe_analysis/gate_seed1003_multi_ckpt070000,"4-frame dual-view teacher, seed 1003, ckpt070000; Table I `ours` row (policy 43344870)."
mimicgen,ours_multi,alternate,mg_dual4f_42742099,42742099,42813602,70000,,ridge,current_action,2,dz,0.762868,2150630,615373,probe_analysis/gate_seed1003_multi_ckpt070000,"4-frame dual-view teacher, seed 1003, ckpt070000; Table I `ours` row (policy 43344870)."
mimicgen,ours_multi,alternate,mg_dual4f_42742099,42742099,42813602,70000,,ridge,current_action,3,droll,0.088717,2150630,615373,probe_analysis/gate_seed1003_multi_ckpt070000,"4-frame dual-view teacher, seed 1003, ckpt070000; Table I `ours` row (policy 43344870)."
mimicgen,ours_multi,alternate,mg_dual4f_42742099,42742099,42813602,70000,,ridge,current_action,4,dpitch,0.215138,2150630,615373,probe_analysis/gate_seed1003_multi_ckpt070000,"4-frame dual-view teacher, seed 1003, ckpt070000; Table I `ours` row (policy 43344870)."
mimicgen,ours_multi,alternate,mg_dual4f_42742099,42742099,42813602,70000,,ridge,current_action,5,dyaw,0.072991,2150630,615373,probe_analysis/gate_seed1003_multi_ckpt070000,"4-frame dual-view teacher, seed 1003, ckpt070000; Table I `ours` row (policy 43344870)."
mimicgen,ours_multi,alternate,mg_dual4f_42742099,42742099,42813602,70000,,ridge,current_action,6,gripper,0.097282,2150630,615373,probe_analysis/gate_seed1003_multi_ckpt070000,"4-frame dual-view teacher, seed 1003, ckpt070000; Table I `ours` row (policy 43344870)."
mimicgen,ours_multi,alternate,mg_dual4f_42742099,42742099,42813602,70000,,ridge,future_action_mean,-1,mean,0.342652,2150630,615373,probe_analysis/gate_seed1003_multi_ckpt070000,"4-frame dual-view teacher, seed 1003, ckpt070000; Table I `ours` row (policy 43344870)."
mimicgen,ours_multi,alternate,mg_dual4f_42742099,42742099,42813602,70000,,ridge,future_action_mean,0,dx,0.512231,2150630,615373,probe_analysis/gate_seed1003_multi_ckpt070000,"4-frame dual-view teacher, seed 1003, ckpt070000; Table I `ours` row (policy 43344870)."
mimicgen,ours_multi,alternate,mg_dual4f_42742099,42742099,42813602,70000,,ridge,future_action_mean,1,dy,0.725965,2150630,615373,probe_analysis/gate_seed1003_multi_ckpt070000,"4-frame dual-view teacher, seed 1003, ckpt070000; Table I `ours` row (policy 43344870)."
mimicgen,ours_multi,alternate,mg_dual4f_42742099,42742099,42813602,70000,,ridge,future_action_mean,2,dz,0.755512,2150630,615373,probe_analysis/gate_seed1003_multi_ckpt070000,"4-frame dual-view teacher, seed 1003, ckpt070000; Table I `ours` row (policy 43344870)."
mimicgen,ours_multi,alternate,mg_dual4f_42742099,42742099,42813602,70000,,ridge,future_action_mean,3,droll,0.080300,2150630,615373,probe_analysis/gate_seed1003_multi_ckpt070000,"4-frame dual-view teacher, seed 1003, ckpt070000; Table I `ours` row (policy 43344870)."
mimicgen,ours_multi,alternate,mg_dual4f_42742099,42742099,42813602,70000,,ridge,future_action_mean,4,dpitch,0.158090,2150630,615373,probe_analysis/gate_seed1003_multi_ckpt070000,"4-frame dual-view teacher, seed 1003, ckpt070000; Table I `ours` row (policy 43344870)."
mimicgen,ours_multi,alternate,mg_dual4f_42742099,42742099,42813602,70000,,ridge,future_action_mean,5,dyaw,0.063948,2150630,615373,probe_analysis/gate_seed1003_multi_ckpt070000,"4-frame dual-view teacher, seed 1003, ckpt070000; Table I `ours` row (policy 43344870)."
mimicgen,ours_multi,alternate,mg_dual4f_42742099,42742099,42813602,70000,,ridge,future_action_mean,6,gripper,0.102515,2150630,615373,probe_analysis/gate_seed1003_multi_ckpt070000,"4-frame dual-view teacher, seed 1003, ckpt070000; Table I `ours` row (policy 43344870)."
mimicgen,clam,canonical,mg_clam_run6mg_44697824,44697824,44712992,70000,3119561,mlp,current_action,-1,mean,0.551439,2180590,623933,probe_analysis/gate_2f_clam_ckpt070000,"run6-mg: arm A + CLAM action-grounding head (7-d mean target, beta=8.75e-4)."
mimicgen,clam,canonical,mg_clam_run6mg_44697824,44697824,44712992,70000,3119561,mlp,current_action,0,dx,0.660068,2180590,623933,probe_analysis/gate_2f_clam_ckpt070000,"run6-mg: arm A + CLAM action-grounding head (7-d mean target, beta=8.75e-4)."
mimicgen,clam,canonical,mg_clam_run6mg_44697824,44697824,44712992,70000,3119561,mlp,current_action,1,dy,0.883112,2180590,623933,probe_analysis/gate_2f_clam_ckpt070000,"run6-mg: arm A + CLAM action-grounding head (7-d mean target, beta=8.75e-4)."
mimicgen,clam,canonical,mg_clam_run6mg_44697824,44697824,44712992,70000,3119561,mlp,current_action,2,dz,0.815851,2180590,623933,probe_analysis/gate_2f_clam_ckpt070000,"run6-mg: arm A + CLAM action-grounding head (7-d mean target, beta=8.75e-4)."
mimicgen,clam,canonical,mg_clam_run6mg_44697824,44697824,44712992,70000,3119561,mlp,current_action,3,droll,0.233277,2180590,623933,probe_analysis/gate_2f_clam_ckpt070000,"run6-mg: arm A + CLAM action-grounding head (7-d mean target, beta=8.75e-4)."
mimicgen,clam,canonical,mg_clam_run6mg_44697824,44697824,44712992,70000,3119561,mlp,current_action,4,dpitch,0.287111,2180590,623933,probe_analysis/gate_2f_clam_ckpt070000,"run6-mg: arm A + CLAM action-grounding head (7-d mean target, beta=8.75e-4)."
mimicgen,clam,canonical,mg_clam_run6mg_44697824,44697824,44712992,70000,3119561,mlp,current_action,5,dyaw,0.401958,2180590,623933,probe_analysis/gate_2f_clam_ckpt070000,"run6-mg: arm A + CLAM action-grounding head (7-d mean target, beta=8.75e-4)."
mimicgen,clam,canonical,mg_clam_run6mg_44697824,44697824,44712992,70000,3119561,mlp,current_action,6,gripper,0.578693,2180590,623933,probe_analysis/gate_2f_clam_ckpt070000,"run6-mg: arm A + CLAM action-grounding head (7-d mean target, beta=8.75e-4)."
mimicgen,clam,canonical,mg_clam_run6mg_44697824,44697824,44712992,70000,3119561,mlp,future_action_mean,-1,mean,0.542511,2180590,623933,probe_analysis/gate_2f_clam_ckpt070000,"run6-mg: arm A + CLAM action-grounding head (7-d mean target, beta=8.75e-4)."
mimicgen,clam,canonical,mg_clam_run6mg_44697824,44697824,44712992,70000,3119561,mlp,future_action_mean,0,dx,0.559200,2180590,623933,probe_analysis/gate_2f_clam_ckpt070000,"run6-mg: arm A + CLAM action-grounding head (7-d mean target, beta=8.75e-4)."
mimicgen,clam,canonical,mg_clam_run6mg_44697824,44697824,44712992,70000,3119561,mlp,future_action_mean,1,dy,0.818611,2180590,623933,probe_analysis/gate_2f_clam_ckpt070000,"run6-mg: arm A + CLAM action-grounding head (7-d mean target, beta=8.75e-4)."
mimicgen,clam,canonical,mg_clam_run6mg_44697824,44697824,44712992,70000,3119561,mlp,future_action_mean,2,dz,0.818689,2180590,623933,probe_analysis/gate_2f_clam_ckpt070000,"run6-mg: arm A + CLAM action-grounding head (7-d mean target, beta=8.75e-4)."
mimicgen,clam,canonical,mg_clam_run6mg_44697824,44697824,44712992,70000,3119561,mlp,future_action_mean,3,droll,0.260258,2180590,623933,probe_analysis/gate_2f_clam_ckpt070000,"run6-mg: arm A + CLAM action-grounding head (7-d mean target, beta=8.75e-4)."
mimicgen,clam,canonical,mg_clam_run6mg_44697824,44697824,44712992,70000,3119561,mlp,future_action_mean,4,dpitch,0.305934,2180590,623933,probe_analysis/gate_2f_clam_ckpt070000,"run6-mg: arm A + CLAM action-grounding head (7-d mean target, beta=8.75e-4)."
mimicgen,clam,canonical,mg_clam_run6mg_44697824,44697824,44712992,70000,3119561,mlp,future_action_mean,5,dyaw,0.424824,2180590,623933,probe_analysis/gate_2f_clam_ckpt070000,"run6-mg: arm A + CLAM action-grounding head (7-d mean target, beta=8.75e-4)."
mimicgen,clam,canonical,mg_clam_run6mg_44697824,44697824,44712992,70000,3119561,mlp,future_action_mean,6,gripper,0.610061,2180590,623933,probe_analysis/gate_2f_clam_ckpt070000,"run6-mg: arm A + CLAM action-grounding head (7-d mean target, beta=8.75e-4)."
mimicgen,clam,canonical,mg_clam_run6mg_44697824,44697824,44712992,70000,3119561,ridge,current_action,-1,mean,0.384216,2180590,623933,probe_analysis/gate_2f_clam_ckpt070000,"run6-mg: arm A + CLAM action-grounding head (7-d mean target, beta=8.75e-4)."
mimicgen,clam,canonical,mg_clam_run6mg_44697824,44697824,44712992,70000,3119561,ridge,current_action,0,dx,0.495689,2180590,623933,probe_analysis/gate_2f_clam_ckpt070000,"run6-mg: arm A + CLAM action-grounding head (7-d mean target, beta=8.75e-4)."
mimicgen,clam,canonical,mg_clam_run6mg_44697824,44697824,44712992,70000,3119561,ridge,current_action,1,dy,0.762241,2180590,623933,probe_analysis/gate_2f_clam_ckpt070000,"run6-mg: arm A + CLAM action-grounding head (7-d mean target, beta=8.75e-4)."
mimicgen,clam,canonical,mg_clam_run6mg_44697824,44697824,44712992,70000,3119561,ridge,current_action,2,dz,0.733937,2180590,623933,probe_analysis/gate_2f_clam_ckpt070000,"run6-mg: arm A + CLAM action-grounding head (7-d mean target, beta=8.75e-4)."
mimicgen,clam,canonical,mg_clam_run6mg_44697824,44697824,44712992,70000,3119561,ridge,current_action,3,droll,0.128201,2180590,623933,probe_analysis/gate_2f_clam_ckpt070000,"run6-mg: arm A + CLAM action-grounding head (7-d mean target, beta=8.75e-4)."
mimicgen,clam,canonical,mg_clam_run6mg_44697824,44697824,44712992,70000,3119561,ridge,current_action,4,dpitch,0.178228,2180590,623933,probe_analysis/gate_2f_clam_ckpt070000,"run6-mg: arm A + CLAM action-grounding head (7-d mean target, beta=8.75e-4)."
mimicgen,clam,canonical,mg_clam_run6mg_44697824,44697824,44712992,70000,3119561,ridge,current_action,5,dyaw,0.167378,2180590,623933,probe_analysis/gate_2f_clam_ckpt070000,"run6-mg: arm A + CLAM action-grounding head (7-d mean target, beta=8.75e-4)."
mimicgen,clam,canonical,mg_clam_run6mg_44697824,44697824,44712992,70000,3119561,ridge,current_action,6,gripper,0.223836,2180590,623933,probe_analysis/gate_2f_clam_ckpt070000,"run6-mg: arm A + CLAM action-grounding head (7-d mean target, beta=8.75e-4)."
mimicgen,clam,canonical,mg_clam_run6mg_44697824,44697824,44712992,70000,3119561,ridge,future_action_mean,-1,mean,0.344414,2180590,623933,probe_analysis/gate_2f_clam_ckpt070000,"run6-mg: arm A + CLAM action-grounding head (7-d mean target, beta=8.75e-4)."
mimicgen,clam,canonical,mg_clam_run6mg_44697824,44697824,44712992,70000,3119561,ridge,future_action_mean,0,dx,0.344222,2180590,623933,probe_analysis/gate_2f_clam_ckpt070000,"run6-mg: arm A + CLAM action-grounding head (7-d mean target, beta=8.75e-4)."
mimicgen,clam,canonical,mg_clam_run6mg_44697824,44697824,44712992,70000,3119561,ridge,future_action_mean,1,dy,0.663921,2180590,623933,probe_analysis/gate_2f_clam_ckpt070000,"run6-mg: arm A + CLAM action-grounding head (7-d mean target, beta=8.75e-4)."
mimicgen,clam,canonical,mg_clam_run6mg_44697824,44697824,44712992,70000,3119561,ridge,future_action_mean,2,dz,0.711876,2180590,623933,probe_analysis/gate_2f_clam_ckpt070000,"run6-mg: arm A + CLAM action-grounding head (7-d mean target, beta=8.75e-4)."
mimicgen,clam,canonical,mg_clam_run6mg_44697824,44697824,44712992,70000,3119561,ridge,future_action_mean,3,droll,0.123490,2180590,623933,probe_analysis/gate_2f_clam_ckpt070000,"run6-mg: arm A + CLAM action-grounding head (7-d mean target, beta=8.75e-4)."
mimicgen,clam,canonical,mg_clam_run6mg_44697824,44697824,44712992,70000,3119561,ridge,future_action_mean,4,dpitch,0.160852,2180590,623933,probe_analysis/gate_2f_clam_ckpt070000,"run6-mg: arm A + CLAM action-grounding head (7-d mean target, beta=8.75e-4)."
mimicgen,clam,canonical,mg_clam_run6mg_44697824,44697824,44712992,70000,3119561,ridge,future_action_mean,5,dyaw,0.167069,2180590,623933,probe_analysis/gate_2f_clam_ckpt070000,"run6-mg: arm A + CLAM action-grounding head (7-d mean target, beta=8.75e-4)."
mimicgen,clam,canonical,mg_clam_run6mg_44697824,44697824,44712992,70000,3119561,ridge,future_action_mean,6,gripper,0.239471,2180590,623933,probe_analysis/gate_2f_clam_ckpt070000,"run6-mg: arm A + CLAM action-grounding head (7-d mean target, beta=8.75e-4)."
mimicgen,laof,canonical,mg_flowbmse_run10b_45347502,45347502,,70000,3119561,mlp,current_action,-1,mean,0.575759,2180590,623933,probe_analysis/gate_2f_fbmse,"run10b: arm A + LAOF flow decoder with the bounded-MSE objective (lambda 7.38e-2), the same objective as the LIBERO and LIBERO-plus flow arms. Not written up in the brain."
mimicgen,laof,canonical,mg_flowbmse_run10b_45347502,45347502,,70000,3119561,mlp,current_action,0,dx,0.707869,2180590,623933,probe_analysis/gate_2f_fbmse,"run10b: arm A + LAOF flow decoder with the bounded-MSE objective (lambda 7.38e-2), the same objective as the LIBERO and LIBERO-plus flow arms. Not written up in the brain."
mimicgen,laof,canonical,mg_flowbmse_run10b_45347502,45347502,,70000,3119561,mlp,current_action,1,dy,0.889799,2180590,623933,probe_analysis/gate_2f_fbmse,"run10b: arm A + LAOF flow decoder with the bounded-MSE objective (lambda 7.38e-2), the same objective as the LIBERO and LIBERO-plus flow arms. Not written up in the brain."
mimicgen,laof,canonical,mg_flowbmse_run10b_45347502,45347502,,70000,3119561,mlp,current_action,2,dz,0.834984,2180590,623933,probe_analysis/gate_2f_fbmse,"run10b: arm A + LAOF flow decoder with the bounded-MSE objective (lambda 7.38e-2), the same objective as the LIBERO and LIBERO-plus flow arms. Not written up in the brain."
mimicgen,laof,canonical,mg_flowbmse_run10b_45347502,45347502,,70000,3119561,mlp,current_action,3,droll,0.203965,2180590,623933,probe_analysis/gate_2f_fbmse,"run10b: arm A + LAOF flow decoder with the bounded-MSE objective (lambda 7.38e-2), the same objective as the LIBERO and LIBERO-plus flow arms. Not written up in the brain."
mimicgen,laof,canonical,mg_flowbmse_run10b_45347502,45347502,,70000,3119561,mlp,current_action,4,dpitch,0.280809,2180590,623933,probe_analysis/gate_2f_fbmse,"run10b: arm A + LAOF flow decoder with the bounded-MSE objective (lambda 7.38e-2), the same objective as the LIBERO and LIBERO-plus flow arms. Not written up in the brain."
mimicgen,laof,canonical,mg_flowbmse_run10b_45347502,45347502,,70000,3119561,mlp,current_action,5,dyaw,0.391633,2180590,623933,probe_analysis/gate_2f_fbmse,"run10b: arm A + LAOF flow decoder with the bounded-MSE objective (lambda 7.38e-2), the same objective as the LIBERO and LIBERO-plus flow arms. Not written up in the brain."
mimicgen,laof,canonical,mg_flowbmse_run10b_45347502,45347502,,70000,3119561,mlp,current_action,6,gripper,0.721257,2180590,623933,probe_analysis/gate_2f_fbmse,"run10b: arm A + LAOF flow decoder with the bounded-MSE objective (lambda 7.38e-2), the same objective as the LIBERO and LIBERO-plus flow arms. Not written up in the brain."
mimicgen,laof,canonical,mg_flowbmse_run10b_45347502,45347502,,70000,3119561,mlp,future_action_mean,-1,mean,0.558412,2180590,623933,probe_analysis/gate_2f_fbmse,"run10b: arm A + LAOF flow decoder with the bounded-MSE objective (lambda 7.38e-2), the same objective as the LIBERO and LIBERO-plus flow arms. Not written up in the brain."
mimicgen,laof,canonical,mg_flowbmse_run10b_45347502,45347502,,70000,3119561,mlp,future_action_mean,0,dx,0.616103,2180590,623933,probe_analysis/gate_2f_fbmse,"run10b: arm A + LAOF flow decoder with the bounded-MSE objective (lambda 7.38e-2), the same objective as the LIBERO and LIBERO-plus flow arms. Not written up in the brain."
mimicgen,laof,canonical,mg_flowbmse_run10b_45347502,45347502,,70000,3119561,mlp,future_action_mean,1,dy,0.830442,2180590,623933,probe_analysis/gate_2f_fbmse,"run10b: arm A + LAOF flow decoder with the bounded-MSE objective (lambda 7.38e-2), the same objective as the LIBERO and LIBERO-plus flow arms. Not written up in the brain."
